time(ms),x_accel,y_accel,z_accel
17105.316,0.356064,-0.580139,0.393356
17134.858,0.346924,-0.514481,0.344101
17164.399,0.312103,-0.341492,0.290726
17193.939,0.068893,-0.383087,0.28891
17223.478,0.23056,-0.410583,0.721786
17253.017,0.224686,-0.572067,0.554077
17282.561,0.457092,-0.842529,0.794937
17312.102,0.012909,-1.401108,0.707123
17341.644,0.153564,-1.150894,0.373138
17371.185,0.060638,-1.658569,-0.305038
17400.723,-0.306458,-1.818665,-0.10495
17430.272,-0.180878,-1.417374,0.258011
17459.812,0.058685,-1.108688,0.225296
17489.353,0.122147,-1.086441,0.228943
17518.896,0.01857,-1.032349,0.216049
17548.432,-0.076477,-1.010651,0.261765
17577.906,-0.072952,-0.969543,0.176682
17607.451,-0.115585,-0.930206,0.096817
17636.99,-0.251617,-0.914536,0.066086
17666.529,-0.205185,-0.896088,0.062531
17696.068,-0.133072,-0.966202,0.089783
17725.606,-0.125366,-0.971176,0.166901
17755.141,-0.086304,-0.986542,0.237091
17784.69,0.054291,-0.973068,0.29213
17814.234,0.059036,-0.987747,0.260452
17843.776,-0.106354,-1.062576,0.169754
17873.319,0.034332,-0.996994,0.192001
17902.858,-0.003815,-0.991302,0.395828
17932.397,-0.024002,-1.14563,0.410873
17961.938,0.471207,-0.8582,0.39447
17991.477,0.57193,-0.707764,0.066299
18021.015,-0.550781,-0.869171,1.198883
18050.555,-1.139603,-2.735245,-1.92009
18080.096,-0.09758,-0.807739,0.365372
18109.633,0.13327,-0.675659,0.526596
18139.176,0.346848,-0.381073,0.366074
18168.719,0.582092,-0.763123,0.459763
18198.26,0.101471,-1.22261,0.631866
18227.801,0.289322,-1.484634,0.527283
18257.343,0.437531,-1.607941,0.594177
18286.879,0.472382,-1.128052,0.437073
18316.424,0.232101,-0.807846,0.336975
18345.965,0.192963,-0.697128,0.391891
18375.512,0.324722,-0.545776,0.239792
18405.052,0.317947,-0.468338,0.214081
18434.594,0.227249,-0.256226,0.241272
18464.118,0.052689,-0.352356,0.360413
18493.68,0.221725,-0.706741,0.253464
18523.223,0.540329,-0.899811,0.638153
18552.764,0.069977,-1.349915,0.990494
18582.309,-0.39032,-0.899673,0.652451
18611.85,0.061462,-1.54895,-0.293625
18641.395,-0.173492,-1.778915,-0.139816
18670.937,-0.068069,-1.529449,0.097092
18700.48,0.126755,-1.181,0.111343
18730.026,0.117569,-1.139023,0.23674
18759.568,0.023804,-1.085846,0.282181
18789.109,-0.001144,-0.98082,0.179062
18818.651,-0.123367,-0.970734,0.223297
18848.195,-0.015686,-0.981064,0.230774
18877.738,-0.000183,-0.990891,0.138382
18907.279,-0.184097,-0.963791,0.108627
18936.821,-0.393814,-0.896591,0.079773
