time (ms),accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ
9494.018542,-0.243545532,0.757247925,0.296813965
9503.697542,-0.162826538,0.830383301,0.370895386
9513.354542,-0.152740479,0.837814331,0.282424927
9523.054542,-0.197021484,0.825454712,0.228485107
9532.733542,-0.278549194,0.87538147,0.149963379
9542.407542,-0.395507813,0.952896118,0.112060547
9552.090542,-0.463424683,0.972076416,-0.004272461
9561.769542,-0.473022461,0.931716919,-0.06968689
9571.437542,-0.456741333,0.881134033,-0.072097778
9581.119542,-0.446640015,0.862060547,-0.044540405
9590.805542,-0.468841553,0.879043579,0.008117676
9600.475542,-0.435928345,0.943389893,0.069274902
9610.159542,-0.363616943,1.056106567,0.079162598
9619.839542,-0.262069702,1.124954224,0.028762817
9629.517542,-0.161270142,1.095901489,-0.036941528
9639.197542,-0.08744812,1.073074341,-0.061721802
9648.877542,-0.042053223,1.088867188,-0.076858521
9658.554542,-0.060028076,1.100784302,-0.058868408
9668.236542,-0.092300415,1.127761841,0.021728516
9677.905542,-0.095596313,1.175262451,0.1381073
9687.592542,-0.065124512,1.242034912,0.248474121
9697.270542,-0.01020813,1.277374268,0.344223022
9706.927542,0.017974854,1.332946777,0.420761108
9716.565542,0.00920105,1.382736206,0.429382324
9726.243542,-0.050872803,1.352874756,0.233703613
9735.902542,-0.177505493,1.239242554,-0.023040771
9745.601542,-0.330627441,1.195755005,-0.200912476
9755.279542,-0.428634644,1.261901855,-0.281707764
9764.955542,-0.463562012,1.349578857,-0.27520752
9774.634542,-0.42326355,1.378814697,-0.285598755
9784.312542,-0.317092896,1.320358276,-0.336425781
9793.981542,-0.207382202,1.240631104,-0.389389038
9803.668542,-0.09046936,1.167526245,-0.414260864
9813.346542,0.009262085,1.101150513,-0.39805603
9823.025542,0.073074341,1.057891846,-0.313232422
9832.699542,0.091064453,1.016525269,-0.180786133
9842.384542,0.050094604,0.978057861,-0.014419556
9852.063542,-0.017028809,1.007720947,0.181549072
9861.742542,-0.138137817,1.099334717,0.342590332
9871.401542,-0.377792358,1.208343506,0.368911743
9881.100542,-0.656692505,1.308898926,0.327758789
9890.749542,-0.837478638,1.432891846,0.361083984
9900.444542,-0.925354004,1.57069397,0.417312622
9910.136542,-0.950149536,1.667861938,0.430908203
9919.802542,-0.895446777,1.634536743,0.409500122
9929.465542,-0.766220093,1.450164795,0.336578369
9939.146542,-0.566299438,1.28968811,0.206512451
9948.828542,-0.396179199,1.290496826,0.071578979
9958.532542,-0.394958496,1.313674927,-0.017364502
9968.191542,-0.4012146,1.14642334,0.057159424
9977.871542,-0.377929688,1.122451782,0.117385864
9987.565542,-0.454406738,0.972183228,0.103118896
9997.229542,-0.396453857,0.854125977,0.095077515
10006.90954,-0.301620483,0.779434204,0.106140137
10016.60454,-0.176803589,0.689880371,0.120635986
10026.28354,-0.037979126,0.724456787,0.161773682
10035.94754,0.042388916,0.743728638,0.18598938
10045.63954,0.024978638,0.661056519,0.185623169
10055.31854,-0.065734863,0.651779175,0.180252075
10064.97454,-0.202026367,0.689102173,0.205780029
10074.67754,-0.33480835,0.619445801,0.252853394
10084.35654,-0.459289551,0.492980957,0.302261353
10094.01654,-0.545684814,0.346725464,0.366073608
10103.71454,-0.569137573,0.179611206,0.38067627
10113.39354,-0.53326416,0.052062988,0.344512939
10123.06654,-0.450469971,-0.029678345,0.216888428
10132.75154,-0.356719971,-0.012756348,0.061599731
10142.43154,-0.273025513,0.062637329,-0.116973877
10152.10854,-0.169036865,0.176940918,-0.293304443
10161.78654,-0.071029663,0.326065063,-0.446426392
10171.44954,0.023178101,0.464782715,-0.66267395
10181.14454,0.101074219,0.6927948,-0.883178711
10190.82254,0.153594971,0.978256226,-0.882797241
10200.47254,0.095672607,1.274276733,-0.884140015
10210.18054,-0.112380981,1.762130737,-1.106231689
10219.85954,-0.322158813,2.417541504,-1.294998169
10229.52454,-0.414810181,2.906097412,-1.067611694
10239.19954,-0.358963013,2.688873291,-0.748779297
10248.89754,-0.169082642,2.055206299,-0.747299194
10258.56854,-0.007339478,1.461761475,-0.74382019
10268.25654,-0.081695557,0.872131348,-0.422790527
10277.93754,-0.242401123,0.257369995,-0.217941284
10287.61854,-0.367767334,0.080764771,-0.116195679
10297.29754,-0.442306519,0.288879395,-0.1615448
10306.94854,-0.520111084,0.531402588,-0.193328857
10316.65554,-0.577423096,0.711090088,-0.185897827
10326.33554,-0.521942139,0.905548096,-0.160369873
10336.00054,-0.320205688,1.166488647,0.002700806
10345.69454,-0.125350952,1.364746094,0.061294556
10355.37354,-0.171432495,1.346450806,0.105056763
10365.05354,-0.385681152,1.115402222,0.040420532
10374.73554,-0.647994995,0.893295288,-0.051696777
10384.41554,-0.836029053,0.835647583,-0.029449463
10394.07554,-0.940048218,0.822921753,0.026000977
10403.77654,-0.856658936,0.768371582,0.139434814
10413.45454,-0.608215332,0.739044189,0.369049072
10423.12954,-0.370986938,0.723907471,0.654907227
10432.81554,-0.230789185,0.703308105,0.746246338
10442.47654,-0.127426147,0.697357178,0.726501465
10452.15054,-0.071594238,0.824432373,0.678909302
10461.82454,-0.089767456,1.010299683,0.604476929
10471.52454,-0.184463501,1.196838379,0.531158447
10481.18854,-0.19128418,1.306045532,0.371948242
10490.88954,-0.165267944,1.468582153,0.047897339
10500.54154,-0.0990448,1.525695801,-0.139511108
10510.23154,-0.06237793,1.36579895,-0.155166626
10519.91154,-0.096984863,1.162445068,-0.254898071
10529.60454,-0.198532104,0.925018311,-0.272201538
10539.27054,-0.265991211,0.782150269,-0.166534424
10548.96554,-0.276687622,0.701156616,-0.12991333
10558.62654,-0.296463013,0.648040771,-0.051361084
10568.31954,-0.224609375,0.718994141,0.119842529
10578.00154,-0.243103027,0.741622925,0.359069824
10587.67454,-0.230575562,0.736282349,0.48626709
10597.36154,-0.201828003,0.774749756,0.36038208
10607.04154,-0.262405396,0.767868042,0.18649292
10616.72354,-0.317520142,0.812606812,0.067489624
10626.40354,-0.420913696,0.871124268,0.018035889
10636.08054,-0.491989136,0.919616699,-0.044815063
10645.75454,-0.520172119,0.944000244,-0.107147217
10655.43954,-0.494430542,0.939971924,-0.117141724
10665.11154,-0.471939087,0.929763794,-0.092651367
10674.79354,-0.432022095,0.936004639,-0.025085449
10684.47154,-0.357223511,0.934448242,0.056106567
10694.12454,-0.275436401,0.959686279,0.044128418
10703.81054,-0.175216675,0.989349365,0.00213623
10713.48454,-0.097946167,1.025085449,0.007843018
10723.16854,-0.038192749,1.075149536,0.005249023
10732.86254,-0.002853394,1.133956909,0.002182007
10742.54354,-0.026245117,1.149795532,0.00402832
10752.22354,-0.082336426,1.159683228,0.017822266
10761.90354,-0.156051636,1.199432373,0.049911499
10771.57854,-0.188842773,1.230545044,0.131637573
10781.26254,-0.157211304,1.220687866,0.253555298
10790.94154,-0.10206604,1.215270996,0.348907471
10800.60054,-0.082077026,1.25100708,0.385757446
10810.29854,-0.080718994,1.248962402,0.3306427
10819.97854,-0.1381073,1.212921143,0.192398071
10829.65554,-0.262054443,1.182159424,0.061431885
10839.33454,-0.376815796,1.224609375,-0.057693481
10848.99854,-0.449478149,1.34538269,-0.103103638
10858.66654,-0.456665039,1.432815552,-0.146713257
10868.34954,-0.343078613,1.401809692,-0.195861816
10878.04954,-0.207443237,1.339889526,-0.273727417
10887.72154,-0.113220215,1.272354126,-0.376037598
10897.40854,-0.059432983,1.198181152,-0.465744019
10907.08854,-0.021713257,1.12689209,-0.510620117
10916.76954,0.002304077,1.086730957,-0.469009399
10926.45054,0.01260376,1.050216675,-0.370101929
10936.13054,0.000747681,0.96862793,-0.185913086
10945.80854,-0.069366455,0.978225708,0.03314209
10955.48154,-0.136703491,1.062850952,0.256271362
10965.15154,-0.276428223,1.174087524,0.387832642
10974.85054,-0.482223511,1.293441772,0.370254517
10984.52354,-0.648345947,1.401885986,0.285675049
10994.20454,-0.78175354,1.526062012,0.280380249
11003.86754,-0.85017395,1.614730835,0.369491577
11013.54754,-0.857589722,1.583404541,0.47819519
11023.22654,-0.773529053,1.427597046,0.457199097
11032.90654,-0.618728638,1.292785645,0.376571655
11042.60254,-0.417694092,1.293716431,0.347625732
11052.25954,-0.345794678,1.324615479,0.105224609
11061.96054,-0.424285889,1.234588623,-0.047637939
11071.63954,-0.497375488,1.119949341,-0.106002808
11081.31854,-0.523864746,1.013595581,-0.078338623
11090.99754,-0.440948486,0.876281738,0.007675171
11100.67654,-0.348052979,0.752792358,0.086975098
11110.35554,-0.236968994,0.684295654,0.111053467
11120.03554,-0.11038208,0.686813354,0.081512451
11129.70254,-0.033508301,0.752029419,0.111175537
11139.39254,0.006225586,0.812255859,0.135345459
11149.07054,0.011550903,0.778442383,0.135498047
11158.72554,-0.085067749,0.756591797,0.182983398
11168.35112,-0.190368652,0.690597534,0.195236206
11178.02512,-0.283462524,0.571746826,0.207885742
11187.70012,-0.364761353,0.426345825,0.253463745
11197.38912,-0.415344238,0.320220947,0.304718018
11207.06713,-0.460540771,0.165130615,0.353988647
11216.74612,-0.479187012,0.04119873,0.326202393
11226.42412,-0.461853027,-0.028518677,0.239700317
11236.10212,-0.418685913,-0.007293701,0.13671875
11245.77912,-0.353103638,0.085968018,-0.001922607
11255.44912,-0.24508667,0.242996216,-0.14755249
11265.13712,-0.158752441,0.399780273,-0.295379639
11274.81612,-0.090240479,0.552368164,-0.551040649
11284.49513,-0.038269043,0.783859253,-0.821716309
11294.15912,-0.049072266,1.07383728,-0.95211792
11303.85612,-0.105987549,1.465637207,-1.12701416
11313.53312,-0.220291138,2.037872314,-1.171279907
11323.18712,-0.367523193,2.609207153,-1.139724731
11332.89212,-0.246459961,2.795669556,-0.900619507
11342.57112,-0.140808105,2.333892822,-0.759857178
11352.24212,-0.065536499,1.721878052,-0.821777344
11361.92912,-0.077819824,1.184936523,-0.59677124
11371.60912,-0.234786987,0.655334473,-0.301803589
11381.28012,-0.39932251,0.284011841,-0.137969971
11390.96613,-0.413970947,0.142379761,-0.04989624
11400.64412,-0.480209351,0.319717407,-0.163116455
11410.32313,-0.484832764,0.598754883,-0.236419678
11420.00212,-0.453491211,0.815704346,-0.163665771
11429.67413,-0.395401001,1.111801147,-0.088989258
11439.36112,-0.319625854,1.4347229,-0.001937866
11449.04113,-0.312057495,1.564743042,0.108444214
11458.69612,-0.385253906,1.421478271,0.10748291
11468.69613,-0.533233643,1.150527954,0.115463257
11478.33513,-0.656906128,0.943756104,0.156982422
11488.01412,-0.722976685,0.764694214,0.188964844
11497.67212,-0.743789673,0.640701294,0.183227539
11507.37512,-0.681182861,0.558120728,0.230682373
11517.05012,-0.510467529,0.48425293,0.423828125
11526.72513,-0.306915283,0.491134644,0.632339478
11536.41112,-0.173080444,0.615951538,0.74055481
11546.09113,-0.110229492,0.758529663,0.753158569
11555.76113,-0.134628296,0.947753906,0.738021851
11565.45112,-0.190673828,1.139419556,0.568939209
11575.13112,-0.206939697,1.250045776,0.340011597
11584.79713,-0.194702148,1.325836182,0.035369873
11594.49013,-0.154327393,1.365478516,-0.180480957
11604.16812,-0.120147705,1.275421143,-0.301055908
11613.84812,-0.10874939,1.105560303,-0.219711304
11623.51812,-0.157928467,0.976837158,-0.116104126
11633.19913,-0.211578369,0.87272644,-0.142486572
11642.87612,-0.146530151,0.806640625,-0.257064819
11652.55113,-0.065826416,0.735595703,-0.241897583
11662.23513,-0.042480469,0.791534424,-0.043273926
11671.91012,-0.093139648,0.96925354,0.357330322
11681.59112,-0.250717163,0.954071045,0.706588745
11691.27512,-0.298431396,0.890884399,0.427154541
11700.96612,-0.339630127,0.833297729,0.215301514
11710.64312,-0.396575928,0.820755005,0.117874146
11720.29912,-0.475631714,0.818283081,0.039978027
11730.00113,-0.541793823,0.847640991,-0.073852539
11739.68113,-0.573547363,0.838592529,-0.19303894
11749.36112,-0.516937256,0.812713623,-0.21131897
11759.03713,-0.485351563,0.817016602,-0.136749268
11768.71612,-0.470092773,0.851074219,0.027236938
11778.39312,-0.412399292,0.939743042,0.172805786
11788.07313,-0.300598145,1.118392944,0.180236816
11797.75112,-0.206558228,1.210128784,0.149230957
11807.43112,-0.176300049,1.146438599,0.064834595
11817.11112,-0.129272461,1.083770752,-0.058456421
11826.77412,-0.098480225,1.062393188,-0.110748291
11836.46812,-0.126602173,1.041305542,-0.090682983
11846.14212,-0.193832397,1.062515259,-0.021789551
11855.80112,-0.265136719,1.156341553,0.081253052
11865.50512,-0.299118042,1.238449097,0.184402466
11875.18512,-0.268310547,1.246032715,0.267913818
11884.85612,-0.200805664,1.230682373,0.363891602
11894.54312,-0.110992432,1.247711182,0.391891479
11904.22012,-0.059173584,1.223358154,0.335189819
11913.90013,-0.052246094,1.211685181,0.207229614
11923.57512,-0.106826782,1.195663452,0.080673218
11933.25712,-0.19744873,1.2315979,0.000305176
11942.93813,-0.283874512,1.351013184,-0.071884155
11952.61713,-0.336608887,1.443222046,-0.126693726
11962.29512,-0.306304932,1.423919678,-0.181350708
11971.97512,-0.225814819,1.32699585,-0.265625
11981.65413,-0.127487183,1.25138855,-0.34437561
11991.32412,-0.056152344,1.16178894,-0.419692993
12001.01312,-0.000656128,1.071716309,-0.48085022
12010.69412,0.016723633,1.01512146,-0.4972229
12020.36812,0.016540527,0.989593506,-0.389099121
12030.05312,-0.017181396,0.950119019,-0.179443359
12039.73312,-0.077850342,0.951904297,0.01651001
12049.40913,-0.122360229,1.013336182,0.16317749
12059.07312,-0.215423584,1.089431763,0.357025146
12068.77212,-0.389984131,1.199859619,0.469543457
12078.45012,-0.546600342,1.371383667,0.437591553
12088.12612,-0.674957275,1.48890686,0.410644531
12097.80013,-0.78414917,1.575775146,0.413375854
12107.47113,-0.870071411,1.631668091,0.438934326
12117.15912,-0.880615234,1.540405273,0.442718506
12126.81613,-0.79675293,1.322052002,0.368133545
12136.50412,-0.713821411,1.204528809,0.289382935
12146.20312,-0.650726318,1.136169434,0.184738159
12155.87512,-0.485076904,1.096557617,-0.048446655
12165.56212,-0.424591064,1.121963501,-0.184448242
12175.23613,-0.489608765,0.937744141,-0.106994629
12184.91212,-0.453613281,0.850387573,0.025344849
12194.60113,-0.337753296,0.811203003,0.079772949
12204.27812,-0.197174072,0.734771729,0.072128296
12213.95713,-0.055557251,0.695037842,0.055038452
12223.63612,0.062088013,0.746322632,0.036483765
12233.31412,0.072006226,0.837646484,0.080383301
12242.99413,0.045318604,0.816009521,0.101379395
12252.67413,-0.03086853,0.780044556,0.131988525
12262.35112,-0.163772583,0.749603271,0.183532715
12272.03112,-0.305755615,0.670471191,0.181533813
12281.71013,-0.410583496,0.551467896,0.20300293
12291.37313,-0.479217529,0.428253174,0.233169556
12301.06012,-0.49887085,0.305786133,0.271911621
12310.74512,-0.457595825,0.177017212,0.264343262
12320.39613,-0.395904541,0.077911377,0.247756958
12330.10213,-0.366012573,0.047424316,0.220291138
12339.78112,-0.327087402,0.059570313,0.10786438
12349.45212,-0.284301758,0.100112915,-0.032318115
12359.13913,-0.225234985,0.182876587,-0.160705566
12368.81712,-0.154647827,0.311935425,-0.303283691
12378.47013,-0.086853027,0.476760864,-0.549453735
12388.10913,-0.05039978,0.729537964,-0.78515625
12397.78712,-0.056289673,1.053894043,-0.86277771
12407.45712,-0.138519287,1.517456055,-1.056930542
12417.14413,-0.328109741,2.18762207,-1.253890991
12426.79413,-0.554275513,2.775665283,-1.232955933
12436.50013,-0.451751709,2.813995361,-0.942001343
12446.17812,-0.203903198,2.271362305,-0.783691406
12455.85712,-0.011108398,1.605422974,-0.729263306
12465.53613,0.038543701,1.073852539,-0.566696167
12475.21412,0.00579834,0.535995483,-0.339736938
12484.88712,-0.073257446,0.144454956,-0.232803345
12494.57113,-0.163787842,0.125457764,-0.151229858
12504.24413,-0.313156128,0.344604492,-0.180831909
12513.92112,-0.412612915,0.542709351,-0.159912109
12523.61212,-0.466079712,0.724746704,-0.060638428
12533.28913,-0.506668091,0.972976685,0.013641357
12542.96213,-0.533920288,1.316497803,-0.029067993
12552.64613,-0.553421021,1.648498535,-0.094543457
12562.32212,-0.642730713,1.803024292,-0.245010376
12571.99913,-0.770507813,1.649581909,-0.341110229
12581.68812,-0.779159546,1.364685059,-0.119232178
12591.34912,-0.655029297,1.024414063,0.289230347
12601.03812,-0.534118652,0.730117798,0.453216553
12610.71512,-0.445175171,0.490997314,0.479385376
12620.38212,-0.309860229,0.302505493,0.579360962
12630.05312,-0.173797607,0.213760376,0.709365845
12639.74512,-0.085769653,0.275680542,0.806243896
12649.42312,-0.047241211,0.502716064,0.831436157
12659.10512,-0.120178223,0.823974609,0.755645752
12668.78412,-0.248306274,1.126190186,0.624221802
12678.47213,-0.331939697,1.30645752,0.309783936
12688.16012,-0.368392944,1.394897461,-0.076049805
12697.84112,-0.295852661,1.35218811,-0.174301147
12707.50512,-0.258392334,1.228973389,-0.079849243
12717.20013,-0.299697876,1.104293823,-0.082824707
12726.88012,-0.366439819,0.970932007,-0.148468018
12736.55912,-0.402557373,0.841583252,-0.124359131
12746.24012,-0.340194702,0.761016846,-0.139709473
12755.91913,-0.300018311,0.698791504,-0.228790283
12765.59812,-0.252532959,0.782409668,-0.090942383
12775.27712,-0.186981201,0.834014893,0.166732788
12784.94912,-0.113265991,0.84324646,0.343063354
12794.63612,-0.109008789,0.867904663,0.343276978
12804.31612,-0.177719116,0.913970947,0.21546936
12813.97013,-0.284515381,0.947052002,0.080169678
12823.67712,-0.438156128,0.911346436,0.059692383
12833.35112,-0.515762329,0.890029907,-0.010253906
12843.01112,-0.541778564,0.866760254,-0.075927734
12852.71712,-0.522766113,0.797149658,-0.077285767
12862.39612,-0.487716675,0.766784668,-0.062728882
12872.06712,-0.458267212,0.745788574,0.017547607
12881.75412,-0.419113159,0.767379761,0.110824585
12891.43312,-0.374099731,0.871536255,0.147186279
12901.11313,-0.33821106,1.053848267,0.124588013
12910.79413,-0.28175354,1.15713501,0.102172852
12920.47412,-0.199676514,1.150802612,0.021209717
12930.15512,-0.126205444,1.094558716,-0.057357788
12939.83512,-0.114425659,1.066329956,-0.084350586
12949.50113,-0.171417236,1.15007019,-0.069320679
12959.19413,-0.222045898,1.263870239,-0.006439209
12968.87412,-0.213653564,1.327819824,0.083587646
12978.55113,-0.133392334,1.338470459,0.163619995
12988.23313,-0.065216064,1.320968628,0.268280029
12997.91212,-0.035293579,1.312805176,0.311828613
13007.59112,-0.039642334,1.298690796,0.246887207
13017.27212,-0.087142944,1.251358032,0.100997925
13026.95013,-0.191101074,1.219345093,-0.029876709
13036.62612,-0.30255127,1.279693604,-0.116088867
13046.30613,-0.347122192,1.386444092,-0.138702393
13055.98312,-0.308166504,1.421142578,-0.11831665
13065.64913,-0.214050293,1.362670898,-0.131454468
13075.34013,-0.121154785,1.291656494,-0.193328857
13085.02012,-0.0597229,1.23664856,-0.280258179
13094.67712,-0.051040649,1.158752441,-0.359710693
13104.36713,-0.038513184,1.0987854,-0.398071289
13114.03312,-0.00592041,1.062713623,-0.299926758
13123.72412,0.005447388,1.015014648,-0.083587646
13133.39712,-0.038253784,0.986831665,0.078918457
13143.06612,-0.128097534,1.002319336,0.106170654
13152.77312,-0.313400269,1.084686279,0.189682007
13162.45113,-0.530990601,1.199432373,0.311233521
13172.11912,-0.705184937,1.310241699,0.372558594
13181.78012,-0.816009521,1.413650513,0.396957397
13191.45313,-0.925857544,1.508544922,0.425033569
13201.16212,-0.997650146,1.565612793,0.422912598
13210.84212,-0.984466553,1.465927124,0.397460938
13220.52012,-0.889465332,1.229095459,0.348007202
13230.19712,-0.783874512,1.02243042,0.27784729
13239.87312,-0.699127197,0.959960938,0.206588745
13249.54813,-0.564163208,1.089385986,0.133331299
13259.23312,-0.49836731,1.105712891,0.092697144
13268.91213,-0.485931396,1.034927368,0.011276245
13278.57012,-0.478057861,0.955688477,0.006622314
13288.27012,-0.416976929,0.868637085,-0.012161255
13297.95112,-0.27381897,0.797042847,0.02281189
13307.60312,-0.133178711,0.760650635,0.066772461
13317.30912,0.010650635,0.764801025,0.063308716
13326.98912,0.08114624,0.829025269,0.047958374
13336.66012,0.073883057,0.787567139,0.099121094
13346.35013,0.011932373,0.687637329,0.11529541
13356.02812,-0.09538269,0.611557007,0.124267578
13365.68313,-0.208908081,0.563369751,0.148345947
13375.38812,-0.29800415,0.453872681,0.193862915
13385.06512,-0.380050659,0.337219238,0.242080688
13394.74312,-0.404373169,0.217666626,0.261032104
13404.42512,-0.400650024,0.149642944,0.309036255
13414.09812,-0.362731934,0.068313599,0.313034058
13423.78212,-0.330062866,0.041061401,0.254455566
13433.46012,-0.314163208,0.070266724,0.142669678
13443.12112,-0.297454834,0.13494873,0.033538818
13452.81812,-0.263885498,0.224121094,-0.091873169
13462.49613,-0.213516235,0.356048584,-0.290481567
13472.17212,-0.182174683,0.548110962,-0.526580811
13481.85312,-0.158660889,0.826171875,-0.773330688
13491.53213,-0.168060303,1.233230591,-0.89515686
13501.20413,-0.260925293,1.766876221,-1.022903442
13510.88912,-0.502944946,2.296951294,-1.202072144
13520.56813,-0.745407104,2.560623169,-1.209899902
13530.24712,-0.608840942,2.347320557,-0.960479736
13539.92213,-0.21875,1.882492065,-0.712020874
13549.59612,0.027511597,1.413360596,-0.524795532
13559.27012,0.008758545,1.097137451,-0.423477173
13568.93613,-0.131668091,0.862045288,-0.334213257
13578.62312,-0.283096313,0.681976318,-0.283966064
13588.29812,-0.400436401,0.626266479,-0.243225098
13597.97712,-0.454040527,0.679382324,-0.257278442
13607.67112,-0.422683716,0.785186768,-0.250396729
13617.33713,-0.43196106,0.926925659,-0.143432617
13627.01612,-0.489105225,1.086273193,-0.001739502
13636.69912,-0.571746826,1.29864502,-0.007263184
13646.36812,-0.627578735,1.475494385,-0.158996582
13656.06513,-0.609909058,1.535522461,-0.27104187
13665.74612,-0.555252075,1.365325928,-0.256591797
13675.42312,-0.501144409,0.962982178,0.006790161
13685.09912,-0.442672729,0.604019165,0.379623413
13694.77612,-0.41053772,0.388778687,0.554275513
13704.45212,-0.355987549,0.208786011,0.611038208
13714.11713,-0.310928345,0.189682007,0.604049683
13723.80512,-0.255233765,0.296661377,0.619613647
13733.48213,-0.146514893,0.422042847,0.684173584
13743.14012,-0.15524292,0.694473267,0.745193481
13752.83613,-0.263183594,1.00541687,0.703323364
13762.51412,-0.374481201,1.227233887,0.577056885
13772.16612,-0.422058105,1.327926636,0.29095459
13781.87012,-0.399475098,1.384674072,-0.030700684
13791.54812,-0.297729492,1.352401733,-0.172912598
13801.21212,-0.233947754,1.264083862,-0.222915649
13810.90412,-0.241149902,1.118759155,-0.252639771
13820.58312,-0.260787964,0.955093384,-0.244232178
13830.26113,-0.326171875,0.839019775,-0.159912109
13839.93812,-0.315292358,0.763824463,-0.094940186
13849.61613,-0.201843262,0.721679688,-0.146713257
13859.29412,-0.23538208,0.798828125,0.022399902
13868.97013,-0.269317627,0.902786255,0.200881958
13878.64512,-0.213363647,0.921875,0.320648193
13888.32712,-0.197067261,0.903396606,0.303985596
13898.00212,-0.219482422,0.914123535,0.170379639
13907.68212,-0.26675415,0.935272217,0.054351807
13917.36213,-0.376022339,0.840621948,0.052200317
13927.04012,-0.434951782,0.768417358,0.045211792
13936.71112,-0.425872803,0.743652344,0.003265381
13946.39513,-0.428405762,0.754302979,-0.03868103
13956.07312,-0.436599731,0.764434814,-0.034515381
13965.74312,-0.428909302,0.789855957,0.020370483
13975.43012,-0.405838013,0.842514038,0.08581543
13985.10912,-0.381317139,0.914382935,0.138305664
13994.78713,-0.3409729,0.997070313,0.137863159
14004.46512,-0.314254761,1.064544678,0.089691162
14014.13512,-0.277511597,1.133636475,-0.034759521
14023.81612,-0.191253662,1.152099609,-0.153060913
14033.50012,-0.102478027,1.116210938,-0.224472046
14043.15812,-0.067977905,1.128509521,-0.202880859
14052.85712,-0.092163086,1.218597412,-0.117935181
14062.51612,-0.100585938,1.283981323,-0.009719849
14072.20012,-0.081787109,1.288803101,0.114730835
14081.88613,-0.065689087,1.289993286,0.221313477
14091.55012,-0.066970825,1.31703186,0.273208618
14101.23212,-0.078094482,1.312698364,0.234283447
14110.90512,-0.124206543,1.243881226,0.120559692
14120.58412,-0.22958374,1.228027344,-0.025054932
14130.26212,-0.352737427,1.314285278,-0.124771118
14139.95713,-0.426589966,1.429580688,-0.175430298
14149.63412,-0.429931641,1.45098877,-0.202346802
14159.31213,-0.372070313,1.35949707,-0.249710083
14168.98912,-0.286468506,1.259353638,-0.316207886
14178.65513,-0.222320557,1.185760498,-0.379470825
14188.34813,-0.167648315,1.138793945,-0.415084839
14198.02512,-0.118652344,1.126846313,-0.355453491
14207.67812,-0.088317871,1.077331543,-0.181625366
14217.38112,-0.095306396,1.061279297,0.010848999
14227.05413,-0.139205933,1.07383728,0.119659424
14236.71112,-0.320877075,1.148025513,0.225769043
14246.41612,-0.545791626,1.243835449,0.361099243
14256.09512,-0.741287231,1.324798584,0.420684814
14265.76513,-0.861587524,1.389801025,0.457077026
14275.45012,-0.968811035,1.480804443,0.466583252
14285.12813,-1.057342529,1.526473999,0.414245605
14294.80412,-1.061401367,1.415252686,0.396652222
14304.47912,-0.936447144,1.192962646,0.410705566
14314.15313,-0.734970093,1.067153931,0.41545105
14323.84112,-0.543289185,1.137237549,0.252304077
14333.51913,-0.379241943,1.125030518,0.040374756
14343.17512,-0.362930298,1.076049805,-0.035919189
14352.87512,-0.349609375,0.968612671,0.048248291
14362.55313,-0.301834106,0.918441772,0.002166748
14372.22813,-0.237823486,0.845474243,-0.003067017
14381.91212,-0.167098999,0.757156372,0.052154541
14391.59013,-0.096389771,0.670791626,0.085876465
14401.25012,-0.038925171,0.677978516,0.138183594
14410.94712,-0.043838501,0.724914551,0.190170288
14420.62512,-0.065338135,0.695602417,0.183609009
14430.29112,-0.112747192,0.634368896,0.1978302
14439.98412,-0.216323853,0.615768433,0.232559204
14449.65512,-0.318756104,0.565414429,0.234008789
14459.34312,-0.386749268,0.427474976,0.225280762
14469.02012,-0.45993042,0.332550049,0.261734009
14478.67412,-0.46434021,0.2056427,0.273284912
14488.34812,-0.416748047,0.08795166,0.263504028
14498.05313,-0.359985352,0.033874512,0.256973267
14507.72613,-0.313858032,0.038848877,0.220352173
14517.39813,-0.287536621,0.074508667,0.137313843
14527.08913,-0.263168335,0.133956909,0.045959473
14536.75912,-0.217193604,0.233459473,-0.068618774
14546.43213,-0.174362183,0.393997192,-0.238067627
14556.13112,-0.127120972,0.598052979,-0.53163147
14565.78412,-0.126937866,0.925689697,-0.894699097
14575.47113,-0.158203125,1.409637451,-1.086090088
14585.16612,-0.231414795,2.05809021,-1.152282715
14594.84212,-0.458999634,2.701919556,-1.429229736
14604.52012,-0.710983276,3.037597656,-1.500823975
14614.19813,-0.650588989,2.723846436,-1.074203491
14623.87812,-0.368743896,2.065979004,-0.773864746
14633.55512,-0.113983154,1.477706909,-0.58392334
14643.22413,0.028808594,0.964477539,-0.391616821
14652.91412,0.107131958,0.380981445,-0.168212891
14662.59212,0.007598877,-0.024581909,-0.214477539
14672.24712,-0.099395752,0.036453247,-0.220184326
14681.94413,-0.205703735,0.246353149,-0.150222778
14691.62713,-0.309356689,0.446609497,-0.092910767
14701.28012,-0.388763428,0.69694519,-0.047164917
14710.98612,-0.401489258,0.999755859,0.000228882
14720.66512,-0.401275635,1.322982788,0.043228149
14730.33812,-0.47996521,1.54524231,-0.092346191
14740.02312,-0.686172485,1.562515259,-0.24331665
14749.70212,-0.921142578,1.455337524,-0.333633423
14759.37412,-0.982971191,1.344726563,-0.200790405
14768.99412,-0.853363037,1.107315063,0.147720337
14778.67113,-0.702346802,0.810317993,0.344848633
14788.33412,-0.586013794,0.614349365,0.390853882
14798.02712,-0.447158813,0.498931885,0.475982666
