time(ms),x_accel,y_accel,z_accel
6647.758,0.057587,-1.428604,0.376251
6677.302,0.237045,-1.36882,0.349228
6706.846,0.077972,-1.193771,0.208374
6736.392,-0.031006,-0.988586,0.239899
6765.939,0.113693,-0.682098,0.255325
6795.48,0.18924,-0.564941,0.13295
6825.03,0.326157,-0.500793,0.218918
6854.552,0.261383,-0.379608,0.294861
6884.119,0.251938,-0.266083,0.445587
6913.666,0.396988,-0.477982,0.503586
6943.209,0.454941,-0.424561,0.738861
6972.753,0.173691,-0.572876,0.737671
7002.304,0.443741,-0.559204,0.545731
7031.848,0.213257,-0.929596,0.453217
7061.395,0.443085,-1.005493,0.621521
7090.943,0.31691,-0.95224,0.435303
7120.489,0.295227,-1.220139,0.419128
7149.974,0.38652,-0.970825,0.45871
7179.523,0.020523,-1.157227,0.300339
7209.068,0.0755,-0.976059,0.409744
7238.615,0.012878,-0.909882,0.391556
7268.161,-0.027832,-0.877914,0.385468
7297.705,0.122421,-0.980194,0.127075
7327.22,0.128021,-0.920242,0.197037
7356.788,-0.117142,-0.981735,0.170746
7386.33,-0.035919,-0.926636,0.200027
7415.871,-0.110733,-0.921585,0.261108
7445.413,-0.088974,-0.959961,0.282944
7474.959,0.021652,-0.919785,0.245926
7504.477,-0.022339,-0.926239,0.223297
7534.043,-0.113174,-0.926697,0.238083
7563.585,-0.124176,-0.964798,0.183517
7593.126,0.012451,-0.98024,0.162689
7622.669,0.132462,-0.961761,0.204117
7652.216,0.070114,-1.019608,0.308304
7681.761,-0.015701,-1.125702,0.387955
7711.304,0.160187,-0.707199,0.548553
7740.845,0.433731,-0.889359,0.699356
7770.386,0.320892,-1.542969,0.360123
7799.93,-0.130096,-1.998795,0.546875
7829.473,0.727432,-1.573074,-0.052032
7859.016,0.561249,-1.358871,-0.011337
7888.562,-6.31311,-4.409164,-1.555588
7918.106,2.863907,0.952652,4.715149
7947.653,0.126953,-0.156006,-0.027939
7977.2,-0.319412,-0.328171,0.087723
8006.746,-0.271652,-0.436737,0.116501
8036.293,-0.271332,-0.611847,0.139526
8065.841,-0.142349,-0.749435,0.100479
8095.389,0.127441,-0.715622,0.007492
8124.936,0.151886,-0.805206,0.060516
8154.481,0.026947,-1.002335,0.186783
8184.03,-0.019043,-0.94725,0.219101
8213.572,0.005676,-0.934143,0.227524
8243.118,-0.007751,-0.948212,0.218872
8272.667,-0.073441,-0.912674,0.227798
8302.21,-0.009201,-0.893311,0.200363
8331.757,0.074448,-0.941879,0.136917
8361.296,0.15239,-0.984283,0.113647
8390.846,0.214737,-0.954956,0.189255
8420.392,0.28096,-0.985733,0.248352
8449.938,0.310608,-0.979996,0.327454
8479.484,0.115982,-0.946167,0.454071
8509.033,0.071152,-0.908951,0.550598
8538.577,0.819885,-0.856842,0.387894
8568.129,0.255814,-0.804306,0.39122
8597.678,-0.134628,-0.957214,0.380066
8627.229,0.18544,-0.928787,0.25618
8656.779,0.107132,-1.019608,0.133987
8686.326,0.049988,-1.019958,0.016479
8715.871,-0.051575,-1.049911,-0.014786
8745.424,-0.120499,-1.001221,0.002197
8774.971,-0.129807,-1.000458,0.018524
8804.52,-0.120148,-0.980179,0.043167
8834.068,-0.079224,-0.985657,0.062454
8863.614,-0.11554,-0.995117,0.069473
8893.133,-0.10878,-0.977127,0.067413
8922.71,-0.08963,-0.982819,0.072968
8952.255,-0.091003,-0.980545,0.085175
8981.802,-0.121567,-0.977646,0.06517
9011.347,-0.123795,-0.980423,0.062881
9040.894,-0.1138,-0.968506,0.064407
9070.424,-0.107224,-0.978638,0.074249
