time (ms),accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ
10674.79354,0.027526855,1.227523804,0.363311768
10684.47154,-0.019805908,1.254302979,0.353225708
10694.12454,-0.059814453,1.277587891,0.29145813
10703.81054,-0.055084229,1.277267456,0.195281982
10713.48454,0.002426147,1.271362305,0.081176758
10723.16854,0.108459473,1.226715088,-0.029037476
10732.86254,0.209030151,1.178222656,-0.151077271
10742.54354,0.323425293,1.135635376,-0.305496216
10752.22354,0.44593811,1.113388062,-0.407730103
10761.90354,0.555145264,1.211669922,-0.378372192
10771.57854,0.663146973,1.34135437,-0.28012085
10781.26254,0.745376587,1.477966309,-0.220428467
10790.94154,0.775405884,1.480880737,-0.20715332
10800.60054,0.704574585,1.380111694,-0.183837891
10810.29854,0.531158447,1.243331909,-0.226074219
10819.97854,0.336990356,1.140014648,-0.44442749
10829.65554,0.307754517,1.093688965,-0.426086426
10839.33454,0.30116272,0.968002319,-0.476089478
10848.99854,0.262680054,0.963119507,-0.347854614
10858.66654,0.196563721,0.944793701,0.02482605
10868.34954,0.161651611,0.918777466,0.077545166
10878.04954,0.107574463,0.886505127,-0.116836548
10887.72154,0.016555786,0.863998413,-0.07258606
10897.40854,-0.035385132,0.825790405,-0.04296875
10907.08854,-0.034423828,0.854248047,-0.142669678
10916.76954,-0.018234253,0.883300781,-0.16027832
10926.45054,-0.000915527,0.877502441,-0.143356323
10936.13054,0.057723999,0.811676025,-0.140808105
10945.80854,0.134994507,0.748016357,-0.172622681
10955.48154,0.187026978,0.699249268,-0.142150879
10965.15154,0.248733521,0.65184021,-0.122970581
10974.85054,0.301269531,0.597839355,-0.11050415
10984.52354,0.33505249,0.55670166,-0.056350708
10994.20454,0.353317261,0.469665527,-0.055526733
11003.86754,0.368423462,0.423461914,-0.020751953
11013.54754,0.367553711,0.37059021,-0.003616333
11023.22654,0.336502075,0.338378906,-0.003631592
11032.90654,0.292877197,0.322662354,0.021011353
11042.60254,0.251861572,0.32913208,0.098709106
11052.25954,0.243789673,0.341003418,0.18132019
11061.96054,0.253662109,0.335906982,0.25151062
11071.63954,0.249450684,0.334701538,0.287109375
11081.31854,0.236923218,0.36265564,0.304916382
11090.99754,0.212600708,0.43447876,0.304748535
11100.67654,0.191345215,0.529571533,0.344726563
11110.35554,0.182525635,0.681060791,0.469360352
11120.03554,0.201950073,0.954986572,0.590133667
11129.70254,0.218490601,1.390945435,0.646118164
11139.39254,0.189086914,1.951278687,0.780593872
11149.07054,0.17578125,2.518920898,1.007995605
11158.72554,0.129119873,2.809143066,1.138900757
11168.35112,0.075134277,2.501327515,0.933792114
11178.02512,0.090423584,1.870376587,0.638946533
11187.70012,0.127685547,1.310668945,0.471466064
11197.38912,0.10395813,0.804122925,0.353775024
11207.06713,0.090667725,0.439529419,0.313858032
11216.74612,0.109634399,0.289749146,0.343338013
11226.42412,0.137313843,0.366470337,0.384567261
11236.10212,0.115478516,0.494445801,0.318832397
11245.77912,0.02532959,0.616333008,0.07119751
11255.44912,-0.027862549,0.822235107,-0.287506104
11265.13712,-0.009262085,1.079315186,-0.447418213
11274.81612,0.14642334,1.245849609,-0.27116394
11284.49513,0.301467896,1.283843994,-0.062240601
11294.15912,0.431106567,1.333297729,0.020980835
11303.85612,0.556289673,1.521072388,0.070877075
11313.53312,0.667236328,1.783126831,0.128326416
11323.18712,0.668243408,1.914855957,0.162872314
11332.89212,0.513793945,1.573150635,0.202072144
11342.57112,0.376419067,1.071273804,0.200057983
11352.24212,0.324234009,0.756622314,0.132217407
11361.92912,0.242111206,0.574707031,-0.04788208
11371.60912,0.154129028,0.497634888,-0.320404053
11381.28012,0.137878418,0.471115112,-0.516189575
11390.96613,0.133789063,0.466125488,-0.579879761
11400.64412,0.182052612,0.534194946,-0.589157104
11410.32313,0.233261108,0.659729004,-0.525161743
11420.00212,0.295654297,0.785308838,-0.514877319
11429.67413,0.343673706,0.906845093,-0.494735718
11439.36112,0.409408569,1.052047729,-0.425445557
11449.04113,0.446548462,1.178375244,-0.397171021
11458.69612,0.448928833,1.264633179,-0.356445313
11468.69613,0.403396606,1.23085022,-0.28855896
11478.33513,0.338943481,1.169326782,-0.21711731
11488.01412,0.303695679,1.134307861,-0.128707886
11497.67212,0.236862183,1.065948486,-0.039932251
11507.37512,0.148834229,0.961196899,0.122421265
11517.05012,0.051589966,0.890914917,0.334213257
11526.72513,-0.017532349,0.869430542,0.478912354
11536.41112,-0.037704468,0.875732422,0.447647095
11546.09113,0.00668335,0.915939331,0.288406372
11555.76113,0.051727295,0.965682983,0.124938965
11565.45112,0.087982178,0.987060547,-0.022201538
11575.13112,0.10848999,0.976669312,-0.131576538
11584.79713,0.125564575,0.932342529,-0.221466064
11594.49013,0.162597656,0.872634888,-0.270889282
11604.16812,0.206176758,0.812988281,-0.255599976
11613.84812,0.258071899,0.757019043,-0.22366333
11623.51812,0.290527344,0.720489502,-0.195556641
11633.19913,0.305450439,0.723403931,-0.165908813
11642.87612,0.290786743,0.758865356,-0.151473999
11652.55113,0.261993408,0.824081421,-0.15802002
11662.23513,0.225646973,0.880966187,-0.159912109
11671.91012,0.187454224,0.922821045,-0.145324707
11681.59112,0.160720825,0.955047607,-0.119934082
11691.27512,0.118515015,0.993408203,-0.078277588
11700.96612,0.076904297,1.037643433,-0.021530151
11710.64312,0.057220459,1.078903198,0.060028076
11720.29912,0.046813965,1.13053894,0.143768311
11730.00113,0.039505005,1.181915283,0.231964111
11739.68113,0.037277222,1.219619751,0.295166016
11749.36112,0.0234375,1.276184082,0.295639038
11759.03713,0.00440979,1.348861694,0.224990845
11768.71612,-0.008346558,1.382751465,0.101760864
11778.39312,-0.003967285,1.351226807,-0.035446167
11788.07313,0.017623901,1.28263855,-0.141555786
11797.75112,0.074859619,1.19090271,-0.223876953
11807.43112,0.162597656,1.11390686,-0.262954712
11817.11112,0.215499878,1.117858887,-0.237121582
11826.77412,0.229919434,1.210067749,-0.167480469
11836.46812,0.195373535,1.280776978,-0.083267212
11846.14212,0.168365479,1.272628784,0.0128479
11855.80112,0.147338867,1.229827881,0.136611938
11865.50512,0.131591797,1.204025269,0.280639648
11875.18512,0.124237061,1.174636841,0.440216064
11884.85612,0.089950562,1.146911621,0.578109741
11894.54312,0.034286499,1.150619507,0.640197754
11904.22012,-0.024520874,1.188552856,0.581817627
11913.90013,-0.056442261,1.253036499,0.392349243
11923.57512,-0.031234741,1.319107056,0.146179199
11933.25712,0.038162231,1.284469604,-0.105987549
11942.93813,0.123443604,1.202255249,-0.220169067
11952.61713,0.193847656,1.169082642,-0.300201416
11962.29512,0.320968628,1.193344116,-0.310195923
11971.97512,0.459701538,1.28515625,-0.339889526
11981.65413,0.564941406,1.399551392,-0.319610596
11991.32412,0.65222168,1.458557129,-0.293533325
12001.01312,0.674133301,1.369674683,-0.301834106
12010.69412,0.555938721,1.283233643,-0.409240723
12020.36812,0.401977539,1.254730225,-0.49156189
12030.05312,0.353561401,1.194152832,-0.522445679
12039.73312,0.41494751,1.106445313,-0.348709106
12049.40913,0.418502808,1.044403076,-0.16506958
12059.07312,0.391265869,0.987304688,0.132141113
12068.77212,0.329788208,0.97442627,0.188873291
12078.45012,0.246276855,0.959579468,-0.011367798
12088.12612,0.171951294,0.940567017,-0.052856445
12097.80013,0.058990479,0.964080811,-0.044876099
12107.47113,-0.043502808,0.994537354,-0.127868652
12117.15912,-0.092391968,0.98815918,-0.131790161
12126.81613,-0.126983643,0.896606445,-0.055511475
12136.50412,-0.076751709,0.797912598,-0.079772949
12146.20312,0.027816772,0.746459961,-0.168746948
12155.87512,0.143569946,0.681350708,-0.142913818
12165.56212,0.233261108,0.605987549,-0.084335327
12175.23613,0.335266113,0.530731201,-0.03314209
12184.91212,0.419448853,0.46232605,0.006149292
12194.60113,0.482803345,0.395706177,0.031402588
12204.27812,0.489944458,0.3306427,0.016067505
12213.95713,0.440734863,0.28527832,-0.02192688
12223.63612,0.372131348,0.275543213,-0.03944397
12233.31412,0.308547974,0.282653809,-0.033554077
12242.99413,0.248046875,0.297409058,-0.008529663
12252.67413,0.194198608,0.321731567,0.036956787
12262.35112,0.169616699,0.34526062,0.076660156
12272.03112,0.145065308,0.361053467,0.097961426
12281.71013,0.107208252,0.39024353,0.123458862
12291.37313,0.061096191,0.460998535,0.179000854
12301.06012,0.021499634,0.589477539,0.276626587
12310.74512,0.006332397,0.784317017,0.4818573
12320.39613,0.050765991,1.104721069,0.705886841
12330.10213,0.132644653,1.579711914,0.921920776
12339.78112,0.168136597,2.181503296,1.018249512
12349.45212,0.18157959,2.617889404,1.082366943
12359.13913,0.178848267,2.572158813,1.125274658
12368.81712,0.131530762,2.110809326,0.95223999
12378.47013,0.166915894,1.639877319,0.61618042
12388.10913,0.254776001,1.2631073,0.374755859
12397.78712,0.333450317,0.921905518,0.233215332
12407.45712,0.40687561,0.66885376,0.185577393
12417.14413,0.463867188,0.53338623,0.228927612
12426.79413,0.422012329,0.469177246,0.285293579
12436.50013,0.337234497,0.498291016,0.235900879
12446.17812,0.223983765,0.569747925,0.068359375
12455.85712,0.097610474,0.675354004,-0.082611084
12465.53613,0.018051147,0.825653076,-0.094039917
12475.21412,0.094284058,1.0390625,0.063369751
12484.88712,0.273284912,1.252349854,0.224029541
12494.57113,0.462677002,1.43812561,0.22895813
12504.24413,0.611877441,1.577529907,0.169937134
12513.92112,0.678909302,1.773254395,0.115081787
12523.61212,0.615905762,1.847732544,0.031204224
12533.28913,0.354660034,1.470474243,-0.002197266
12542.96213,0.186889648,0.978820801,-0.05178833
12552.64613,0.119216919,0.678726196,-0.161300659
12562.32212,0.057754517,0.545227051,-0.29800415
12571.99913,0.011795044,0.504608154,-0.417358398
12581.68812,0.064331055,0.45375061,-0.441482544
12591.34912,0.111755371,0.494155884,-0.443862915
12601.03812,0.115402222,0.548049927,-0.434265137
12610.71512,0.149291992,0.650695801,-0.452514648
12620.38212,0.21685791,0.79838562,-0.445922852
12630.05312,0.294952393,0.908004761,-0.380584717
12639.74512,0.321044922,1.081954956,-0.322418213
12649.42312,0.350372314,1.206863403,-0.289276123
12659.10512,0.352966309,1.280609131,-0.277618408
12668.78412,0.314178467,1.281417847,-0.2631073
12678.47213,0.277130127,1.259140015,-0.194396973
12688.16012,0.230102539,1.195632935,-0.08996582
12697.84112,0.17388916,1.11946106,0.029281616
