time(ms),accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ
1684.696,1.587265015,-1.78742981,0.455459595
1714.79,2.362823486,-1.572494507,0.325912476
1744.88,1.793304443,-1.150085449,0.229446411
1774.97,1.248565674,-1.380844116,-0.098678589
1805.03,-1.519088745,-1.67048645,-0.042663574
1835.121,2.205383301,-0.889205933,0.063583374
1865.21,0.057388306,-1.10824585,0.149688721
1895.303,0.287826538,-1.108093262,0.332794189
1925.392,0.012908936,-0.982177734,0.238632202
1955.467,0.047637939,-0.938552856,0.171157837
1985.575,0.116455078,-1.009353638,0.154541016
2015.658,0.038085938,-0.961593628,0.256271362
2045.724,-0.126647949,-0.916503906,0.307342529
2075.813,-0.00062561,-0.945007324,0.285842896
2105.91,0.113235474,-0.973083496,0.264083862
2135.976,0.106933594,-1.031021118,0.212631226
2166.066,-0.005050659,-0.951599121,0.167022705
2196.143,-0.215698242,-1.060379028,0.234863281
2226.235,0.012924194,-1.228378296,0.241973877
2256.325,0.108810425,-1.315536499,0.091491699
2286.41,0.064071655,-1.451477051,0.075698853
2316.492,0.099197388,-1.791885376,0.39654541
2346.574,-0.498123169,-2.669952393,0.562255859
2376.633,-0.381958008,-1.501647949,0.352661133
2406.738,-0.124206543,-1.638626099,0.329818726
2436.818,-0.124603271,-1.037719727,0.248168945
2466.9,0.650634766,-0.322540283,0.177612305
2496.979,0.697723389,-0.340393066,-0.00668335
2527.06,-0.009506226,-0.03276062,-0.024185181
2557.141,-0.568374634,0.084350586,0.073791504
2587.222,-0.003265381,-0.224502563,-0.028518677
2617.303,0.085113525,-0.440032959,-0.079879761
2647.386,0.093841553,-0.546234131,0.057281494
2677.465,0.342819214,-1.021286011,0.380310059
2707.548,0.770599365,-1.641235352,0.502258301
2737.632,2.306427002,-2.0337677,0.607681274
2767.689,2.15953064,-1.316864014,0.384658813
2797.798,1.779083252,-1.049636841,0.273696899
2827.878,-2.987228394,-3.054855347,-0.208877563
2857.962,2.213638306,0.064987183,-0.319534302
2888.036,0.392303467,-1.346038818,0.181732178
2918.131,0.079864502,-1.054718018,0.332489014
2948.188,-0.109558105,-0.919570923,0.232177734
2978.299,0.043518066,-0.99307251,0.253097534
3008.369,0.145004272,-1.006759644,0.259185791
3038.464,-0.033599854,-0.964157104,0.172775269
3068.54,-0.102630615,-0.920837402,0.273406982
3098.612,0.069229126,-0.979827881,0.280685425
3128.695,-0.037918091,-0.985412598,0.261856079
3158.779,0.076278687,-1.041015625,0.23425293
3188.857,0.026443481,-1.030288696,0.125656128
3218.955,0.111297607,-1.236434937,0.109573364
3249.035,-0.078475952,-1.402740479,0.252029419
3279.116,0.099716187,-1.481323242,0.038101196
3309.197,-0.208343506,-1.587127686,0.130981445
3339.271,-0.364807129,-2.475723267,0.259658813
3369.36,-1.231552124,-1.475387573,0.181915283
3399.445,0.102233887,-1.773986816,0.234786987
3429.527,0.435470581,-1.399810791,0.607925415
3459.61,0.294021606,-0.93687439,0.096954346
3489.692,-0.01171875,-0.237091064,0.080703735
3519.778,0.00793457,0.088150024,0.050079346
3549.861,-0.162490845,-0.11038208,0.024337769
3579.948,-0.012359619,-0.254745483,0.226882935
3610.031,0.119171143,-0.367492676,0.253112793
3640.113,-0.062973022,-0.713546753,0.212814331
3670.198,0.161636353,-1.214706421,0.241027832
3700.282,0.952713013,-1.417175293,0.499572754
3730.364,1.885360718,-1.657272339,0.634689331
3760.446,2.238983154,-1.528793335,0.374465942
3790.524,2.124801636,-1.05456543,0.248306274
3820.602,0.611450195,-1.694061279,0.651947021
3850.687,0.602767944,-0.598190308,-0.110168457
3880.77,0.802536011,-0.74597168,0.333709717
3910.835,0.272460938,-1.536453247,0.191329956
3940.836458,0.030212402,-0.890975952,0.2449646
3970.915458,0.125595093,-1.037567139,0.225067139
4001.007458,0.190872192,-0.983200073,0.283325195
4031.064458,0.119949341,-0.976348877,0.347976685
4061.176458,0.019744873,-0.965576172,0.241317749
4091.259458,0.003372192,-0.963562012,0.18371582
4121.337458,0.043182373,-1.02041626,0.212493896
4151.414458,0.096572876,-1.036224365,0.261322021
4181.498458,0.133972168,-1.07409668,0.093719482
4211.582458,-0.105560303,-1.136703491,0.025344849
4241.682458,0.132019043,-1.393157959,0.226791382
4271.767458,0.108673096,-1.498184204,0.197952271
4301.853458,-0.094985962,-1.550506592,0.109893799
4331.935458,-0.299560547,-1.890533447,0.233352661
4362.026458,-1.121902466,-2.535598755,0.240615845
4392.114458,0.065582275,-1.707885742,0.588668823
4422.200458,0.462478638,-1.392501831,0.59992981
4452.284458,0.251312256,-1.024581909,0.25491333
4482.366458,0.318389893,-0.352325439,0.069198608
4512.445458,0.082580566,0.031387329,-0.046585083
4542.529458,-0.176330566,-0.012451172,-0.055007935
4572.615458,-0.115036011,-0.219436646,-0.030456543
4602.674458,-0.039428711,-0.3699646,-0.127532959
4632.784458,-0.119232178,-0.704391479,-0.016403198
4662.872458,0.365982056,-1.231903076,-0.006271362
4692.955458,1.121932983,-1.665328979,0.376998901
4723.036458,1.607040405,-1.845626831,0.707443237
4753.111458,2.431091309,-1.464263916,0.585494995
4783.180458,2.326004028,-0.965316772,0.50958252
4813.267458,1.573867798,-0.819595337,-0.032821655
4843.348458,-3.061386108,-3.957748413,-0.287200928
4873.432458,1.751663208,0.163604736,0.272750854
4903.518458,0.63444519,-1.762771606,0.238021851
4933.596458,0.557373047,-1.000289917,0.098724365
4963.688458,-0.190490723,-0.934509277,0.375076294
4993.776458,0.020126343,-1.003860474,0.312240601
5023.855458,0.14616394,-0.973632813,0.279815674
5053.952458,0.119003296,-0.99508667,0.139953613
5084.047458,-0.065658569,-0.988754272,0.231582642
5114.123458,0.032608032,-0.993911743,0.228713989
5144.205458,0.145523071,-1.076324463,0.215270996
5174.289458,0.037017822,-1.02645874,0.199111938
5204.375458,-0.186157227,-1.050857544,0.134796143
5234.470458,0.046295166,-1.296188354,0.296691895
5264.571458,-0.013244629,-1.471954346,0.122329712
5294.661458,-0.157577515,-1.537918091,-0.031234741
5324.732458,-0.285568237,-1.918441772,0.116897583
5354.820458,-1.262695313,-2.480117798,0.405883789
5384.903458,-0.268890381,-1.72706604,0.558502197
5414.992458,0.696258545,-1.556137085,0.649124146
5445.081458,0.312652588,-0.845870972,0.133483887
5475.171458,-0.009124756,-0.219833374,0.050491333
5505.264458,-0.062545776,0.049285889,0.009918213
5535.352458,-0.324630737,-0.080780029,-0.082778931
5565.442458,-0.073104858,-0.306640625,-0.026138306
5595.533458,0.095825195,-0.471984863,-0.028900146
5625.623458,0.098144531,-0.728012085,0.069869995
5655.713458,0.410415649,-1.225845337,0.18901062
5685.826458,1.156417847,-1.545211792,0.575424194
5715.913458,2.413848877,-1.926803589,0.630050659
5745.984458,2.207260132,-1.248016357,0.538986206
5776.104458,2.170928955,-0.884246826,0.460830688
5806.196458,0.599227905,-1.445068359,0.241607666
5836.286458,0.63053894,-0.762527466,0.008010864
5866.378458,0.328277588,-1.459976196,-0.001647949
5896.456458,0.271408081,-1.123565674,0.219909668
5926.557458,-0.009185791,-1.033584595,0.427963257
5956.647458,0.099121094,-1.012435913,0.178878784
5986.735458,0.103805542,-1.012756348,0.330078125
6016.797458,0.281539917,-0.9949646,0.153594971
6046.912458,0.039718628,-0.962432861,0.162643433
6076.994458,0.034667969,-0.992156982,0.186767578
6107.067458,0.138656616,-1.009490967,0.174194336
6137.177458,0.097503662,-1.029815674,0.243850708
6167.248458,0.076385498,-0.994842529,0.113616943
6197.344458,-0.052322388,-1.099914551,0.011672974
6227.426458,0.122589111,-1.285430908,0.238342285
6257.530458,0.117782593,-1.383300781,0.16784668
6287.614458,-0.080673218,-1.439987183,0.094146729
6317.699458,-0.200790405,-2.142974854,0.167251587
6347.784458,-1.62171936,-2.242828369,0.202178955
6377.872458,0.150817871,-1.568710327,0.360824585
6407.959458,0.60874939,-1.488235474,0.428329468
6438.046458,0.204772949,-0.883987427,0.126434326
6468.130458,-0.005187988,-0.307510376,0.097106934
6498.211458,0.076477051,0.021362305,-0.010696411
6528.298458,-0.112503052,-0.072967529,0.012741089
6558.385458,-0.032989502,-0.225234985,0.042007446
6588.473458,0.039962769,-0.378051758,0.092575073
6618.558458,0.112442017,-0.589065552,0.232452393
6648.645458,0.427947998,-1.010986328,0.224807739
6678.725458,1.237976074,-1.452941895,0.539291382
6708.818458,2.300292969,-1.617050171,0.772369385
6738.907458,2.243530273,-1.342163086,0.53314209
6768.992458,2.203186035,-1.058258057,0.318847656
6799.073458,-0.858764648,-2.731399536,-0.933242798
6829.161458,0.469436646,-0.214004517,0.476074219
6859.246458,0.67539978,-1.618438721,-0.23651123
6889.333458,0.290618896,-1.023452759,0.284912109
6919.419458,-0.191238403,-1.028594971,0.310317993
6949.481458,-0.021774292,-1.056472778,0.237014771
6979.596458,0.205444336,-0.970397949,0.346832275
7009.670458,0.16746521,-0.999908447,0.161972046
7039.765458,-0.039123535,-0.976959229,0.184188843
7069.840458,0.065155029,-0.957092285,0.214736938
7099.929458,0.091629028,-0.972305298,0.265426636
7130.014458,0.112075806,-0.974578857,0.253036499
7160.115458,0.184692383,-1.0078125,0.17225647
7190.209458,0.033737183,-1.033569336,0.100418091
7220.299458,0.052261353,-1.147247314,0.182540894
7250.389458,0.170562744,-1.235580444,0.16178894
7280.482458,0.106872559,-1.383056641,0.110809326
7310.569458,0.014083862,-1.521209717,0.010910034
7340.659458,0.213607788,-2.856185913,-0.503952026
7370.745458,-1.764251709,-1.335632324,0.521011353
7400.831458,-0.306915283,-1.614196777,0.75428772
7430.917458,1.021865845,-1.164581299,0.328155518
7461.002458,0.377487183,-0.713134766,0.133743286
7491.092458,0.31854248,-0.248901367,0.142547607
7521.179458,0.190505981,-0.048873901,-0.106964111
7551.266458,-0.022644043,-0.175735474,0.152252197
7581.349458,-0.093338013,-0.188293457,0.009719849
7611.436458,-0.073043823,-0.454452515,0.108123779
7641.522458,0.033843994,-0.72038269,0.081695557
7671.608458,0.497970581,-1.052978516,0.063781738
7701.692458,0.812835693,-1.304443359,0.284225464
7731.776458,0.891769409,-1.473602295,0.487747192
7761.862458,1.454711914,-1.609100342,0.534729004
7791.944458,1.405685425,-1.254959106,0.432266235
7822.030458,1.334671021,-1.082824707,0.039535522
7852.122458,1.035263062,-0.880569458,0.04914856
7882.208458,-2.641143799,-2.644729614,0.788085938
7912.294458,2.246505737,-0.636459351,-1.215484619
7942.379458,0.172439575,-0.957473755,0.544769287
7972.467458,0.50453186,-1.206710815,0.090286255
8002.529458,-0.18371582,-0.908447266,0.194717407
8032.614458,0.039169312,-0.99671936,0.169265747
8062.714458,0.199645996,-0.991287231,0.159194946
8092.795458,0.200012207,-0.993286133,0.169158936
8122.883458,-0.005325317,-0.982666016,0.190567017
8152.960458,0.041275024,-0.960083008,0.19468689
8183.049458,0.102111816,-0.969345093,0.197479248
8213.148458,0.10269165,-0.986190796,0.208221436
8243.237458,0.06010437,-0.964080811,0.202468872
8273.312458,0.070388794,-0.991622925,0.205627441
8303.405458,0.049880981,-1.00328064,0.154800415
8333.498458,0.062438965,-1.160614014,0.05291748
8363.583458,0.078018188,-1.250183105,0.151062012
8393.671458,0.172927856,-1.346618652,0.096496582
8423.758458,0.146896362,-1.351882935,0.076004028
8453.838458,0.306793213,-1.971282959,0.358764648
8483.933458,-0.475982666,-2.380065918,-0.01210022
8514.016458,-1.116226196,-1.085800171,0.553329468
8544.100458,0.202423096,-1.649368286,0.406494141
8574.190458,1.19720459,-0.964248657,0.52381897
8604.301458,0.341873169,-0.517807007,0.158798218
8634.365458,-0.041976929,-0.08732605,-0.01133728
8664.456458,-0.021743774,-0.104354858,0.046463013
8694.546458,-0.097793579,-0.165679932,-0.036422729
8724.625458,0.011276245,-0.340362549,0.0184021
8754.727458,0.064254761,-0.493026733,0.030929565
8784.817458,0.083648682,-0.714935303,0.122009277
8814.907458,0.250030518,-1.163619995,0.112594604
8844.998458,0.733276367,-1.442840576,0.292205811
8875.062458,1.332580566,-1.563552856,0.524917603
8905.149458,1.793701172,-1.38848877,0.367721558
8965.196583,1.512374878,-0.986404419,0.109939575
8995.280583,-1.344161987,-3.060531616,0.091125488
9025.365583,1.438613892,-0.026885986,0.683364868
9055.456583,0.963104248,-1.449905396,0.031997681
9085.523583,0.238250732,-0.912841797,0.245742798
9115.610583,-0.146392822,-1.012069702,0.400772095
9145.719583,0.144927979,-1.007827759,0.272506714
9175.790583,0.165267944,-0.993392944,0.249725342
9205.890583,0.021133423,-0.999801636,0.178421021
9235.972583,-0.043121338,-0.973236084,0.232070923
9266.063583,0.08996582,-0.987365723,0.220626831
9296.121583,0.065093994,-0.990737915,0.251785278
9326.237583,0.058288574,-0.952484131,0.272705078
9356.324583,0.118927002,-1.006317139,0.215866089
9386.417583,0.135864258,-1.039855957,0.126449585
9416.482583,0.095611572,-1.114562988,0.10848999
9446.591583,0.169296265,-1.19342041,0.214431763
9476.677583,0.186798096,-1.265960693,0.204605103
9506.766583,0.098556519,-1.325531006,0.145599365
9536.855583,-0.052688599,-1.650039673,0.121109009
9566.948583,-0.598236084,-2.851348877,0.136260986
9597.039583,-0.37008667,-1.205093384,0.502182007
9627.129583,0.352676392,-1.889297485,0.225219727
9657.216583,0.802871704,-1.072494507,0.36138916
9687.305583,0.236907959,-0.613510132,0.048461914
9717.394583,0.232879639,0.001693726,-0.033432007
9747.482583,-0.064529419,-0.152679443,-0.031936646
9777.572583,-0.145111084,-0.135620117,-0.028091431
9807.660583,0.000167847,-0.348861694,-0.033554077
9837.750583,0.062362671,-0.557418823,0.014343262
9867.807583,0.124816895,-0.890686035,-0.070175171
9897.923583,0.694580078,-1.27394104,0.178009033
9927.987583,1.131607056,-1.381362915,0.430831909
9958.095583,1.742523193,-1.444290161,0.420562744
9988.185583,1.768325806,-1.274963379,0.335372925
10018.26058,1.716445923,-1.022750854,0.288452148
10048.35658,1.289077759,-1.105926514,-0.143890381
10078.44558,-2.52583313,-2.676620483,0.55329895
10108.51358,2.328659058,-0.472137451,-0.100692749
10138.61458,0.580169678,-1.370803833,0.171768188
10168.69758,0.373703003,-1.078811646,0.222610474
10198.76258,-0.146118164,-0.993835449,0.047622681
10228.85958,0.105300903,-0.968948364,0.260498047
10258.94858,0.183227539,-1.028656006,0.273132324
10289.05058,0.075073242,-0.978271484,0.201248169
10319.13658,-0.088088989,-0.921722412,0.235916138
10349.22358,0.050201416,-0.944641113,0.252838135
10379.30758,0.062271118,-0.960968018,0.225723267
10409.39158,-0.015441895,-0.968917847,0.244384766
10439.47758,0.057266235,-0.978027344,0.145004272
10469.54858,0.159072876,-1.098495483,0.150222778
10499.64658,0.222473145,-1.208236694,0.233306885
10529.72958,0.170516968,-1.272125244,0.1197052
10559.81058,0.140518188,-1.340621948,0.101913452
10589.89958,0.105987549,-1.569610596,0.30291748
10619.98658,-0.156311035,-2.327423096,0.0675354
10650.07858,-1.372680664,-1.958206177,0.321609497
10680.16858,0.3331604,-1.380767822,0.482910156
10710.25658,0.556808472,-1.348754883,0.344818115
10740.34558,0.252944946,-0.853927612,0.055709839
10770.43458,0.198608398,-0.32963562,0.082641602
10800.51758,0.120620728,0.084487915,-0.046936035
10830.60858,-0.131164551,-0.093887329,0.000656128
10860.69758,-0.072143555,-0.250610352,-0.0234375
10890.79058,0.024551392,-0.41758728,-0.00994873
10920.86158,0.023071289,-0.650848389,0.019195557
10950.97658,0.319335938,-1.1328125,-0.05519104
10981.04858,0.76121521,-1.451934814,0.195159912
11011.13158,1.33770752,-1.572402954,0.421890259
11041.22758,1.910018921,-1.600311279,0.309585571
11071.31758,1.790267944,-1.100753784,0.378845215
11101.40558,1.532714844,-0.991607666,0.025421143
11131.49358,-2.083251953,-3.427642822,-0.351745605
11161.59758,1.255889893,-0.145187378,0.820541382
11191.68458,0.722610474,-1.328018188,0.032852173
11221.76958,0.551391602,-1.013183594,0.091110229
11251.85358,-0.013214111,-0.969482422,0.236175537
11281.94358,0.010101318,-1.032318115,0.292602539
11312.03158,0.097229004,-0.963348389,0.356887817
11342.11958,0.117111206,-0.971420288,0.215209961
11372.20758,-0.027099609,-0.973617554,0.23034668
11402.30058,0.004333496,-0.977828979,0.2681427
11432.38858,0.016220093,-0.928497314,0.24949646
11462.47458,0.023605347,-0.961044312,0.248825073
11492.56458,0.100097656,-0.998733521,0.245986938
11522.65458,0.108901978,-0.963989258,0.061248779
11552.74758,0.05329895,-1.1615448,0.174728394
11582.82458,0.225021362,-1.250259399,0.22505188
11612.90558,0.111755371,-1.322906494,0.138000488
11642.99958,0.077163696,-1.494812012,0.173095703
11673.08758,0.037841797,-2.616928101,0.141235352
11703.17358,-1.357833862,-1.801132202,0.290710449
11733.25658,-0.00994873,-1.319519043,0.523239136
11763.35458,0.698883057,-1.503311157,0.546188354
11793.43658,0.166778564,-0.799530029,0.107666016
11823.53058,0.139144897,-0.427703857,0.205291748
11853.60058,0.103149414,-0.09703064,0.103668213
11883.68758,0.108947754,-0.178222656,0.114471436
11913.77058,0.028045654,-0.25819397,0.085159302
11943.86558,0.025588989,-0.400314331,0.117797852
11973.95658,0.046966553,-0.535308838,0.217163086
12004.02058,0.048660278,-0.850585938,0.178146362
12034.11258,0.600097656,-1.245361328,0.326385498
12064.20258,1.428009033,-1.506744385,0.584014893
12094.29258,1.894271851,-1.466430664,0.699264526
12124.35358,2.007644653,-1.232528687,0.603149414
12154.44658,1.768554688,-1.16104126,0.236694336
12184.53158,-1.091812134,-2.603988647,0.495666504
12214.61358,0.786376953,-0.12677002,-0.309020996
12244.69758,0.788040161,-1.452972412,0.290725708
12274.78358,0.433059692,-1.040496826,0.042327881
12304.86258,-0.214263916,-0.948150635,0.330001831
12334.95058,0.107391357,-1.000015259,0.274047852
12365.03558,0.126480103,-0.973190308,0.23449707
12395.11958,0.186538696,-1.00692749,0.071426392
12425.20158,0.110534668,-0.986358643,0.172119141
12455.28458,0.159729004,-0.974624634,0.198974609
12485.36858,0.116867065,-0.977539063,0.184921265
12515.45158,0.072967529,-0.992660522,0.183990479
12545.53558,0.047210693,-1.016525269,0.19430542
12575.62258,0.113357544,-1.086654663,0.11088562
12605.70958,0.137619019,-1.181442261,0.180236816
12635.79558,0.11114502,-1.254577637,0.157623291
12665.88158,0.106491089,-1.303863525,0.061294556
12695.96558,0.082519531,-1.420852661,0.171890259
12726.05158,-0.031311035,-2.026504517,0.185516357
12756.13758,-1.214935303,-2.496902466,0.189590454
12786.22558,0.195922852,-1.045166016,0.400222778
12816.31158,0.33493042,-1.889068604,0.25567627
12846.39758,0.754150391,-0.571487427,0.511001587
12876.48058,0.367919922,-0.392303467,0.162521362
12906.56258,-0.015975952,-0.010009766,-0.137008667
12936.64258,-0.326690674,-0.067657471,-0.008255005
12966.72258,-0.025756836,-0.292892456,-0.087631226
12996.80158,0.063339233,-0.536987305,-0.021408081
13026.86458,0.097717285,-0.694869995,0.072143555
13056.96158,0.131011963,-0.93409729,0.212921143
13087.04458,0.797149658,-1.372055054,0.343353271
13117.12558,1.160980225,-1.546432495,0.472381592
13147.22258,2.091567993,-1.441574097,0.58303833
13177.30358,1.909896851,-1.117034912,0.447601318
13207.38458,1.759140015,-0.928329468,0.389358521
13237.46658,0.168685913,-1.771240234,-0.235809326
13267.55258,-0.309951782,-0.894760132,0.699203491
13297.63058,1.296630859,-1.455780029,-0.459838867
13327.71058,0.366149902,-1.161682129,0.203491211
13357.79258,0.133911133,-1.059692383,0.254165649
13387.87158,-0.269989014,-0.932815552,0.335952759
13417.93558,0.098388672,-0.970901489,0.300857544
13448.04058,0.218734741,-1.005493164,0.137771606
13478.12158,0.00994873,-0.967712402,0.131439209
13508.20758,0.011154175,-0.980255127,0.25567627
13538.29458,0.044525146,-0.95350647,0.214538574
13568.37658,0.081680298,-1.008453369,0.211929321
13598.46858,0.106155396,-1.018737793,0.191604614
13628.55158,0.134887695,-1.047561646,0.185760498
13658.63758,0.085739136,-1.101165771,0.063156128
13688.72358,0.154342651,-1.230667114,0.171508789
13718.79458,0.147354126,-1.273483276,0.123260498
13748.86958,0.004379272,-1.35118103,0.157455444
13778.95958,0.10105896,-1.66986084,0.234970093
13809.03958,-0.848144531,-2.8228302,0.341644287
13839.12158,-0.713439941,-1.034637451,0.435699463
13869.20458,0.150970459,-1.940261841,0.232666016
13899.28058,0.691162109,-0.992980957,0.440475464
13929.37158,0.430328369,-0.55632019,0.170898438
13989.44488,-0.034942627,0.070327759,0.031570435
14019.51987,-0.318084717,-0.103866577,-0.051483154
14049.61588,0.261795044,-0.463760376,-0.044006348
14079.69388,0.04637146,-0.509384155,-0.035552979
14109.79988,0.112579346,-0.723220825,0.037811279
14139.86587,0.51600647,-1.02381897,0.139328003
14169.97088,1.023590088,-1.423828125,0.257888794
14200.06288,1.699798584,-1.578903198,0.394561768
14230.14088,1.848114014,-1.250686646,0.467681885
14260.21188,1.855056763,-1.070343018,0.43699646
14290.30187,1.514755249,-0.845687866,0.032562256
14320.39287,-3.599060059,-2.901306152,1.818283081
14350.48288,2.180496216,0.712509155,-0.999511719
14380.57387,0.486190796,-1.50227356,-0.088623047
14410.66388,0.164077759,-0.936264038,0.319152832
14440.75388,0.13293457,-1.082107544,0.338623047
14470.84487,0.087661743,-1.01335144,0.372406006
14500.93488,0.117828369,-1.005142212,0.180221558
14531.02587,-0.050491333,-0.997360229,0.253417969
14561.11487,-0.035842896,-0.944213867,0.226379395
14591.17487,-0.005554199,-0.937652588,0.235473633
14621.28387,0.086730957,-0.97567749,0.258956909
14651.35588,0.084106445,-0.973754883,0.215606689
14681.44587,0.099624634,-1.049041748,0.21257019
14711.55787,0.082778931,-1.101455688,0.082672119
14741.62687,-0.07043457,-1.243804932,0.122924805
14771.71687,0.121948242,-1.387115479,0.206756592
14801.80987,-0.051422119,-1.371536255,0.062240601
14831.88987,-0.224746704,-1.477523804,0.154312134
14861.95787,-0.141952515,-1.900344849,0.018295288
14892.06687,-0.410797119,-1.670791626,0.454055786
14922.15788,0.089904785,-2.245269775,0.419143677
14952.24287,1.018539429,-0.858215332,0.750579834
14982.31887,0.273406982,-0.628921509,0.177749634
15012.41287,-0.176025391,-0.015472412,-0.051315308
15042.49388,-0.12336731,-0.155502319,-0.067779541
15072.57788,-0.109283447,-0.180435181,-0.024368286
15102.65987,-0.042800903,-0.425720215,0.0834198
15132.75187,0.056640625,-0.56867981,0.139511108
15162.84088,0.099746704,-0.893890381,0.112350464
15192.92587,0.452102661,-1.442184448,0.274795532
15223.03588,0.717315674,-1.706253052,0.549499512
15253.12488,1.317611694,-1.531066895,0.711791992
15283.21587,1.736724854,-1.383514404,0.619110107
15313.30487,1.297698975,-1.156265259,0.286758423
15343.39187,1.438964844,-0.613754272,0.47492981
15373.47287,0.557159424,-1.2865448,-0.537658691
15403.55987,0.183761597,-1.820968628,1.523803711
15433.64687,0.975570679,-0.549591064,-0.238327026
15463.73488,0.437484741,-1.112182617,0.219985962
15493.81787,-0.073547363,-1.057434082,0.349655151
15523.90788,0.198532104,-1.080078125,0.134658813
15553.99488,0.099533081,-1.019317627,0.282623291
15584.08388,0.1953125,-0.986602783,0.213195801
15614.16987,-0.047363281,-0.964126587,0.160171509
15644.25887,-0.058334351,-0.947860718,0.20640564
15674.35287,0.081039429,-0.940856934,0.26965332
15704.43888,0.087600708,-0.911682129,0.253189087
15734.52888,0.151992798,-0.939849854,0.222915649
15764.61687,0.152404785,-0.947799683,0.145080566
15794.70188,-0.006195068,-1.034072876,0.115890503
15824.78387,0.080291748,-1.196258545,0.197372437
15854.87587,0.189926147,-1.312103271,0.160064697
15884.96788,0.144195557,-1.246765137,0.102203369
15915.06087,0.144439697,-1.328475952,0.123733521
15945.15287,0.148040771,-2.123443604,0.086730957
15975.23987,-0.794494629,-1.883956909,0.463729858
16005.32887,-0.313552856,-1.477478027,0.615814209
16035.42788,0.401702881,-1.573776245,0.354278564
16065.50987,0.438903809,-0.99055481,0.119110107
16095.59987,0.221374512,-0.544403076,0.087661743
16125.69487,0.114944458,-0.038604736,-0.000228882
16155.79088,0.015319824,-0.13760376,0.052581787
16185.87287,-0.061019897,-0.202301025,0.051010132
16215.96188,0.000320435,-0.390228271,0.045715332
16246.06787,0.137237549,-0.645553589,0.066772461
16276.15987,0.15788269,-0.95803833,0.017684937
16306.23187,0.4974823,-1.308166504,0.32901001
16336.33887,0.925460815,-1.52230835,0.530273438
16366.42587,1.118530273,-1.622940063,0.529190063
16396.51587,1.478927612,-1.389221191,0.449172974
16426.60388,1.566940308,-1.308776855,0.240493774
16456.69288,1.780838013,-0.664093018,0.452911377
16486.78387,1.091018677,-1.124694824,-0.139099121
16516.87287,-1.944580078,-2.620666504,1.529693604
16546.95987,1.477310181,-0.637329102,-1.484161377
16577.04587,-0.138702393,-1.160400391,0.086257935
16607.13587,0.458053589,-1.124511719,0.288009644
16637.21987,-0.047241211,-1.032913208,0.210250854
16667.31088,0.027862549,-1.001358032,0.238937378
16697.39587,0.115402222,-1.013397217,0.184249878
