time(ms),x_accel,y_accel,z_accel
18877.988,-0.110977,-0.946243,0.145966
18907.529,-0.027084,-0.976013,0.179138
18937.07,-0.077698,-0.992905,0.214981
18966.613,0.000961,-1.000839,0.262344
18996.156,-0.014481,-0.972855,0.257828
19025.698,-0.108444,-1.049957,0.217117
19055.241,-0.016907,-0.940567,0.138306
19084.782,-0.042755,-1.104889,0.4142
19114.325,0.249542,-1.08873,0.238953
19143.866,0.250519,-0.644302,0.533127
19173.413,-0.244522,-1.13678,0.234558
19202.957,0.301285,-0.753326,0.875427
19232.501,-0.86058,-2.598022,-2.070251
19262.043,-0.024857,-0.902191,0.301041
19291.584,-0.023865,-0.858749,0.392014
19321.127,-0.011368,-0.460052,0.101852
19350.674,0.330017,-0.612671,0.089645
19380.215,0.256699,-1.203415,0.52153
19409.756,0.250336,-1.665009,0.541443
19439.3,0.165451,-1.724701,0.73172
19468.846,0.122742,-0.987366,0.645905
19498.389,0.180618,-0.632889,0.352631
19527.933,0.389572,-0.493149,0.371841
19557.477,0.219803,-0.303131,0.222122
19587.02,0.382874,-0.309006,0.13974
19616.56,0.427383,-0.152054,0.234772
19646.101,0.174133,-0.352554,0.601364
19675.643,0.103241,-0.569763,0.553665
19705.184,0.356018,-0.76506,0.884567
19734.725,0.158142,-1.534103,1.085327
19764.269,-0.005432,-1.14917,0.636063
19793.811,0.01062,-1.99559,-0.318192
19823.35,-0.050995,-1.696121,-0.036194
19852.896,-0.013809,-1.340515,-0.059753
19882.438,0.004486,-1.129105,0.108948
19911.98,0.01828,-1.076874,0.136002
19941.521,-0.098282,-0.989929,0.156387
19971.067,-0.118561,-0.898727,0.13208
20000.61,-0.070663,-0.912796,0.199463
20030.158,-0.130356,-0.959839,0.210114
20059.704,-0.085434,-0.945404,0.217575
20089.247,-0.04483,-0.999573,0.189651
20118.793,-0.090454,-0.95314,0.190277
20148.33,-0.266296,-0.9823,0.216995
20177.879,-0.073914,-0.924927,0.243607
20207.422,0.001846,-1.021423,0.208786
20236.967,-0.18103,-1.038879,0.305023
20266.511,-0.131805,-0.926926,0.275558
20296.054,-0.147064,-1.084412,0.260025
20325.594,0.880417,-1.359802,0.298874
20355.142,0.592697,-0.808868,0.723907
20384.687,-0.182037,-0.675323,0.674469
20414.23,-0.049805,-1.259598,0.770401
20443.774,-0.43222,-1.680756,-0.742386
20473.318,0.512177,-0.712021,0.402786
20502.784,0.522491,-0.279602,0.364395
20532.348,0.312744,-1.064743,0.90387
20561.894,-0.000168,-1.787201,0.672958
20591.437,0.174622,-1.701187,0.450256
20620.983,0.197021,-1.048965,0.443253
20650.527,0.255814,-0.653595,0.358261
20680.069,0.317459,-0.576401,0.311035
20709.616,0.342636,-0.438217,0.238831
20739.162,0.349564,-0.323273,0.210709
20768.707,0.246841,-0.246994,0.240433
20798.245,0.203445,-0.173279,0.39975
20827.794,-0.072174,-0.633713,0.228073
20857.339,0.476974,-0.808334,0.661774
20886.883,0.214951,-1.390579,0.844864
20916.429,-0.058701,-1.008484,0.595154
20945.975,-0.118347,-1.663666,-0.207382
20975.52,-0.300018,-2.031647,-0.219986
21005.067,-0.172058,-1.495209,0.113632
21034.61,-0.064453,-1.238235,0.069962
21064.151,0.015778,-1.159225,0.130493
21093.696,-0.000992,-1.04158,0.149704
21123.242,-0.125656,-0.985931,0.219299
21152.786,-0.073288,-0.945679,0.251221
21182.33,0.01416,-0.979843,0.20665
21211.87,-0.050247,-0.974091,0.216064
21241.416,-0.125427,-0.950073,0.148117
21270.955,-0.138947,-0.957062,0.091324
21300.497,-0.138611,-0.963486,0.108139
21330.04,-0.132095,-0.952087,0.131119
21359.584,-0.130661,-0.979523,0.234222
21389.129,-0.073196,-0.923218,0.251358
21418.673,-0.068344,-1.059189,0.223633
21448.216,0.056976,-1.013046,0.152374
21477.761,-0.191132,-0.917755,0.392349
21507.307,-0.06076,-1.251129,0.355499
21536.852,0.390778,-0.975677,0.531418
21566.396,0.861847,-0.51503,-0.078415
21595.94,-0.092255,-1.232819,0.138123
21625.484,-1.351089,-2.30394,-0.528351
21655.027,-0.007812,-0.859879,0.250626
21684.566,0.497772,-0.94368,0.224792
21714.108,-0.096771,-1.019623,0.31192
21743.65,0.136169,0.261307,0.239746
21773.192,0.609772,-1.359741,0.387009
21802.733,0.113739,-1.660645,0.414673
21832.271,0.058044,-1.727539,0.53009
21861.812,0.388382,-1.270859,0.541397
21891.348,0.29808,-0.863373,0.392288
21920.896,0.267288,-0.597427,0.370728
21950.44,0.20163,-0.463821,0.393188
21979.984,0.171371,-0.376999,0.335388
22009.528,0.280197,-0.377716,0.325867
22039.07,0.293411,-0.388275,0.383286
22068.609,0.269165,-0.560547,0.528076
22098.158,0.44841,-0.569717,0.572586
22127.703,0.384109,-0.836823,0.631439
22157.247,0.22876,-1.481171,0.757767
22186.791,-0.167191,-1.038437,0.702621
22216.334,0.013962,-1.365021,-0.061874
22245.871,-0.064148,-1.632263,-0.314911
22275.417,-0.289856,-1.573685,0.042297
22304.96,0.033524,-1.071075,0.097122
22334.504,0.029373,-1.031204,0.261795
22364.046,0.034439,-1.012375,0.277298
22393.589,0.04599,-0.960007,0.246429
22423.125,-0.022598,-0.94783,0.24173
22452.677,-0.070526,-0.968613,0.245041
22482.221,0.042053,-0.94487,0.204102
22511.764,0.133499,-1.047592,0.221375
22541.313,0.096542,-0.958649,0.297562
22570.857,0.124252,-0.968079,0.326462
22600.398,0.007446,-0.94136,0.369125
22629.947,-0.174561,-0.938492,0.297867
22659.494,-0.123581,-0.942902,0.195236
22689.039,-0.099915,-0.996933,0.177322
22718.585,-0.022354,-0.981064,0.176529
22748.133,-0.124039,-0.991974,0.209015
22777.664,-0.130981,-0.997269,0.239456
22807.225,0.017563,-0.968689,0.217453
22836.774,-0.152634,-0.947311,0.15062
22866.323,-0.300049,-1.006027,0.171173
22895.868,0.051788,-1.054443,0.052185
22925.413,0.047485,-0.833633,0.206696
22954.957,-0.291962,-1.153137,0.328812
22984.501,-0.125259,-0.940979,0.294785
23014.049,0.52449,-0.4832,-0.237106
23043.595,0.16951,-1.309158,0.335327
23073.139,-1.014435,-2.071976,-1.019135
23102.687,-0.05867,-0.800797,0.356125
23132.237,-0.107742,-0.922852,0.112823
23161.788,-0.047791,-0.882782,0.048599
23191.332,-0.027924,-0.834793,-0.001831
23220.879,-0.113235,-0.767548,-0.025192
23250.426,-0.139694,-0.768997,-0.081238
23279.974,-0.073456,-0.797394,-0.148514
23309.522,-0.084991,-0.800537,-0.195587
23339.069,-0.280136,-0.86174,-0.175995
23368.616,-0.166046,-0.813751,-0.11763
23398.162,-0.124512,-0.851074,-0.117859
23427.709,-0.227524,-1.044922,-0.155563
23457.255,-0.190125,-1.123093,-0.122635
23486.8,-0.121994,-1.080063,-0.060715
23516.348,-0.096664,-1.090149,-0.016342
23545.89,-0.056839,-1.060226,-0.010162
23575.437,-0.105164,-1.007751,0.024582
23604.983,-0.17041,-0.925751,0.027359
23634.532,-0.163452,-0.936371,0.013519
23664.081,-0.05481,-0.943954,-0.00882
23693.625,0.086426,-0.996872,0.05835
23723.168,0.047791,-1.056747,0.099243
23752.717,0.029388,-1.004593,0.232468
23782.261,0.078339,-1.013016,0.173752
23811.805,0.147446,-1.016937,0.147598
23841.35,0.14119,-1.080032,0.07663
23870.893,0.089615,-1.067383,0.044464
23900.439,-0.037552,-1.031815,-0.032181
23929.988,-0.100357,-0.948151,-0.095337
23959.535,-0.021347,-0.984467,-0.033051
23989.079,-0.002106,-1.001251,0.0177
24018.625,0.015427,-0.990219,0.039642
24048.172,0.034485,-0.98941,0.03627
24077.72,0.037567,-0.995239,0.038651
24107.268,0.03566,-0.992126,0.046539
24136.813,0.047424,-0.989151,0.054459
24166.364,0.050659,-0.991745,0.067245
24195.91,0.031189,-0.991638,0.063202
24225.458,0.033234,-0.974335,0.054962
24255.008,0.034729,-0.984161,0.058304
24284.554,0.034958,-0.989197,0.054977
24314.101,0.032669,-0.986191,0.052109
24343.647,0.027573,-0.979782,0.055725
24373.188,0.029678,-0.982925,0.058868
24402.728,0.049194,-0.987091,0.067566
24432.272,0.053253,-0.995605,0.071991
24461.816,0.054977,-0.982468,0.07843
24491.361,0.058044,-0.985504,0.081528
24520.899,0.049637,-0.988541,0.080505
24550.446,0.037231,-0.98201,0.066467
24579.989,0.024551,-0.966476,0.064911
24609.532,0.026871,-0.977005,0.056671
24639.075,0.025558,-0.991974,0.056
24668.618,0.021439,-0.993774,0.04689
24698.154,0.015411,-0.99646,0.060593
24727.701,0.02359,-0.992676,0.06189
24757.243,0.017365,-0.99231,0.074249
24786.784,0.011536,-0.988785,0.074036
24816.325,0.01355,-0.978622,0.075699
24845.872,0.015594,-0.990204,0.079376
24875.409,0.016739,-0.986511,0.085739
24904.955,0.013809,-0.988144,0.084991
24934.496,0.011963,-0.987152,0.0849
24964.04,0.003769,-0.980865,0.084579
24993.583,0.00293,-0.981445,0.077225
25023.125,0.007187,-0.985062,0.08046
25052.65,0.008011,-0.99292,0.081314
25082.214,0.005005,-0.980621,0.087051
25111.756,0.013412,-0.984726,0.100845
25141.3,0.033005,-0.982254,0.113358
25170.843,0.028473,-0.986923,0.116364
25200.388,0.010635,-0.982117,0.119949
25229.929,0.006561,-0.97345,0.104462
25259.467,0.003113,-0.98877,0.094604
25289.008,-0.012299,-0.984314,0.08757
25318.548,-0.012253,-0.981857,0.094711
25348.088,-0.012527,-0.988052,0.097946
25377.631,0.000183,-0.984299,0.113327
25407.173,0.014236,-0.983978,0.121658
25436.715,0.020142,-0.982468,0.124496
25466.259,0.001724,-0.983795,0.123657
25495.743,0.002228,-0.981171,0.128525
25525.288,0.02301,-0.983231,0.124069
25554.83,0.008881,-0.9841,0.136032
25584.375,0.008133,-0.979797,0.132004
25613.918,-0.001175,-0.976318,0.117645
25643.46,-0.002213,-0.988022,0.115479
25673.004,-0.02034,-0.968948,0.128098
25702.546,-0.017822,-0.984894,0.123276
25732.089,-0.019272,-0.992783,0.107651
25761.634,-0.041626,-0.975021,0.116028
25791.178,-0.026184,-1.000519,0.109375
25820.72,-0.027481,-0.981384,0.123886
25850.245,-0.042313,-0.981445,0.106079
25879.803,-0.065369,-0.978989,0.095047
25909.348,-0.036301,-0.967407,0.068802
25938.89,-0.062622,-0.979324,0.095322
25968.43,-0.042145,-0.984482,0.112961
25997.971,-0.006439,-0.993195,0.120972
26027.512,0.032089,-0.979797,0.156723
26057.052,0.051147,-0.996017,0.154541
26086.593,0.016602,-0.993103,0.14537
26116.135,0.01413,-0.971237,0.147247
26145.675,0.046173,-0.987045,0.155273
26175.213,0.043533,-0.985046,0.166992
26204.756,0.030167,-0.997101,0.17778
26234.299,0.068542,-0.993393,0.203766
26263.836,0.100021,-0.982025,0.19606
26293.384,0.059265,-1.056885,0.177536
26322.923,0.016678,-1.003983,0.116867
26352.464,0.031876,-1.026245,0.122314
26382.005,0.008469,-1.007278,0.056427
26411.547,0.016708,-0.911697,0.10498
26441.084,0.0112,-0.897095,0.051788
26470.631,0.022659,-0.948029,0.013031
26500.172,0.013687,-0.982849,-0.010452
26529.714,0.051361,-0.965515,-0.107254
26559.256,-0.047104,-1.002304,-0.073456
26588.797,-0.081329,-0.992981,-0.127991
26618.335,-0.061707,-0.985291,-0.112335
26647.879,-0.02684,-0.983047,-0.099274
26677.421,-0.037674,-0.981308,-0.101608
26706.962,0.009811,-0.996719,-0.079254
26736.502,0.02121,-0.985794,-0.058029
26766.045,0.008301,-0.994934,-0.046753
26795.58,0.017044,-0.996582,-0.064468
26825.124,-0.00148,-0.970718,-0.111649
26854.665,-0.039062,-0.990982,-0.115356
26884.206,-0.050934,-0.983963,-0.125565
26913.744,-0.054214,-0.965179,-0.134903
26943.283,-0.049255,-0.983673,-0.144485
26972.82,-0.065186,-0.971085,-0.144089
27002.362,-0.116699,-0.97995,-0.175385
27031.905,-0.129028,-0.948624,-0.231461
27061.445,-0.125412,-0.96048,-0.185303
27090.986,-0.110199,-0.96933,-0.168594
27120.527,-0.100861,-0.969223,-0.183121
27150.061,-0.071655,-0.978424,-0.184158
27179.613,-0.099213,-0.95166,-0.165909
27209.158,-0.101288,-0.980698,-0.167557
27238.701,-0.039948,-0.957779,-0.197388
